puuid1,sumLevel1,sumRank1,championName1,champMastery1,role1,teamid1,puuid2,sumLevel2,sumRank2,championName2,champMastery2,role2,teamid2,puuid3,sumLevel3,sumRank3,championName3,champMastery3,role3,teamid3,puuid4,sumLevel4,sumRank4,championName4,champMastery4,role4,teamid4,puuid5,sumLevel5,sumRank5,championName5,champMastery5,role5,teamid5,puuid6,sumLevel6,sumRank6,championName6,champMastery6,role6,teamid6,puuid7,sumLevel7,sumRank7,championName7,champMastery7,role7,teamid7,puuid8,sumLevel8,sumRank8,championName8,champMastery8,role8,teamid8,puuid9,sumLevel9,sumRank9,championName9,champMastery9,role9,teamid9,puuid10,sumLevel10,sumRank10,championName10,champMastery10,role10,teamid10,winningTeam
DZ-Bi8V55N2D5iwdLNxjBy24oZlScythzmE3yWBwPFsZo6MOq_1aKPvrUIMpHwQmJs9nhfMMmWjCAQ,405,0.0,Gangplank,0,SOLO,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Nocturne,0,NONE,100,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Akali,0,SOLO,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,6.4,Draven,0,CARRY,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Morgana,0,SUPPORT,100,C0vhu_DA3F1LrRrxXswuiDjw6yyDil5MRlAp73TDxmS94uE-JwgK_Bs5yA4baZVclg6bwpDlHPaJtA,508,7.1,Nasus,0,SOLO,200,Rz78hR2zNkkNN4qtyoNSzTg-QKCvGiA5RSuMCWXHoWKn2-2ZqbnEL5BO7pgVmMA8YOule1Qxp4qRLQ,32,4.1,Karthus,0,NONE,200,DMsaC7HMzAvOLDX2vSMEdpnyVWS3x9yYNCVdH3azkzBxluX7o6_2oxp7w-sEG_7FYrjbeerk1LlzOQ,27,0.0,Zed,0,SOLO,200,JoQ7Cay2aFZMHtc-b0N-h3HAiLwxerW07t3N1p2zd44c518fNPrl7I2dVglvKOZZlo7nCqk1RI4fRw,267,4.1,Ashe,0,CARRY,200,piPr2-YJ6P5drp2-5yqY7DbpJ63iZBFRtVnE7oxyhLPc7RtXQiZYB9SWAFStoV4X88we9KBng3rbDQ,607,5.3,Bard,0,SUPPORT,200,0
sPkYL-Px_LreTLS8jXOv_-HFpCWMnpsNs44MwUAhUfAuOzTcG2zJCZ66mUJwnUl-ILLP2_udyrofrQ,47,6.3,Riven,0,SOLO,100,ASVQqmprhmcqsOyHrt3QFwhJcdQKXZ4Smo6VFsc2E43NC5HyYa_BVYeMCc-W0vIYOLSS6hLYUf0lZA,330,6.4,JarvanIV,0,NONE,100,pqxU_HRqr-vM7CYJujZfcGWgO-96fkUgo25IacqpXZEC7fspnaKY8OdisaL1RIVNkQyQhXaVobpT4g,473,0.0,Sylas,0,SOLO,100,l6oVV8enbM6x2D73ZkldmKVid_5jTWs1U840UXW_BZQSZZ8HHB2bVsMMSwr6YVvvzYdT4g-749kTMg,584,6.3,Jhin,0,CARRY,100,RCAeXWh-gip6MtBONKplehrCSH__mCgUyAXFxYuabBdn5nI6qF2zMVcQkDcTsHjU9npeNzJnprp0TA,508,6.3,Karma,0,SUPPORT,100,eWAZMQRMbHDrAjY_Dwd3j3dDugBw5xV0EqXLPCou0A0v19kSyRlgIQYN5VkqWi0Kz-p6bK0mN_z5hg,245,4.4,Maokai,0,NONE,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,LeeSin,0,NONE,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Akali,0,SOLO,200,R4M1K3z1eYYlPcyyOTltdMOofXpux0_dAXBQ3CubM_zNL_D5QWkqCsnMPiqO5ZhWJsw90b7-BUlhqg,301,5.1,Ezreal,0,SOLO,200,grnuRGZkYYHuCWAXMpchhqIlz-jVz4mZjnnbc3q36Tbtrw7mydTD0SZeSotBJrt8DqKVviMehOf3Eg,233,6.1,Twitch,0,SOLO,200,0
eWAZMQRMbHDrAjY_Dwd3j3dDugBw5xV0EqXLPCou0A0v19kSyRlgIQYN5VkqWi0Kz-p6bK0mN_z5hg,245,4.4,Kled,0,SOLO,100,h4yiF6DmXXtpEHH8vqVtsiD2WzLZy6-U2YQvjBui3lcu4FKZ6f-JNtfWc4eigXxrW8AF0-ShyAHOPg,144,5.3,Evelynn,0,NONE,100,fcqpJ9BQa7SGl6nh0KPd0uzsOOok1eukpPfnUyQ-92GcYlMr3pivxj0WXZeR_llj_DNZzsDV1tmgEA,160,6.3,Lucian,0,SOLO,100,8mLKurrmX5ZVwrHxTIvF9PZNb-m6I4XClGxQtKoL9T1GBWy2OhtRTHpnwUMDsQWOABUwMaqf2WryTQ,31,4.3,Vayne,0,CARRY,100,wzM4XyMT2RzAmk9a5fKWeInqBhh67oQGy6SF00zixlwfFgdNH8SR88MIgGrjsNgAh7TqUlxbuvAobg,31,4.3,Seraphine,0,SUPPORT,100,pqxU_HRqr-vM7CYJujZfcGWgO-96fkUgo25IacqpXZEC7fspnaKY8OdisaL1RIVNkQyQhXaVobpT4g,473,0.0,Jhin,0,CARRY,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Ezreal,0,NONE,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Riven,0,SOLO,200,R4M1K3z1eYYlPcyyOTltdMOofXpux0_dAXBQ3CubM_zNL_D5QWkqCsnMPiqO5ZhWJsw90b7-BUlhqg,301,5.1,Malzahar,0,SOLO,200,ASVQqmprhmcqsOyHrt3QFwhJcdQKXZ4Smo6VFsc2E43NC5HyYa_BVYeMCc-W0vIYOLSS6hLYUf0lZA,330,6.4,Zilean,0,SUPPORT,200,0
8624ZWlDLCrfwnL6hNtprn6XtqRDXvcUu1oa4-509ojha81bSMEEsdGOLK8_vGsF_EbMvpMBko8I1A,314,5.1,Aatrox,0,SOLO,100,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Ezreal,0,NONE,100,3N0ZQDDi0MbVF4pOjJE-PvGWB5IyH0QTFpzypZMLoXAgalprZ0d1YrLkWnr_rqhNl-Fq3joGehYh1g,374,5.3,Thresh,0,SUPPORT,100,R4M1K3z1eYYlPcyyOTltdMOofXpux0_dAXBQ3CubM_zNL_D5QWkqCsnMPiqO5ZhWJsw90b7-BUlhqg,301,5.1,Samira,0,CARRY,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Ryze,0,SOLO,100,C0vhu_DA3F1LrRrxXswuiDjw6yyDil5MRlAp73TDxmS94uE-JwgK_Bs5yA4baZVclg6bwpDlHPaJtA,508,7.1,Veigar,0,SUPPORT,200,ASVQqmprhmcqsOyHrt3QFwhJcdQKXZ4Smo6VFsc2E43NC5HyYa_BVYeMCc-W0vIYOLSS6hLYUf0lZA,330,6.4,Diana,0,NONE,200,pqxU_HRqr-vM7CYJujZfcGWgO-96fkUgo25IacqpXZEC7fspnaKY8OdisaL1RIVNkQyQhXaVobpT4g,473,0.0,Sion,0,DUO,200,WUOyEiHazrisBFZdON6iJZOjRmdJa8loOh7Ao9vGXW196tZxdzBFzy5uPzUBjK7BW3hppUPUojPn-w,35,3.1,Jinx,0,CARRY,200,eWAZMQRMbHDrAjY_Dwd3j3dDugBw5xV0EqXLPCou0A0v19kSyRlgIQYN5VkqWi0Kz-p6bK0mN_z5hg,245,4.4,Kled,0,DUO,200,1
R4M1K3z1eYYlPcyyOTltdMOofXpux0_dAXBQ3CubM_zNL_D5QWkqCsnMPiqO5ZhWJsw90b7-BUlhqg,301,5.1,Kled,0,SOLO,100,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,LeeSin,0,NONE,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,6.4,Katarina,0,CARRY,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Tristana,0,SOLO,100,fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,60,0.0,Morgana,0,SUPPORT,100,CT43DpFROzTB5VHDC_6JBB9BPZJXOPQTjQOwfGSgEYhjpTX9F7yIGzZ0xWWGQuDpAl9uo7kzDOmVGw,544,5.3,Nasus,0,SOLO,200,IT1ROoT42Sx9gsGDLvmpiSrYyLxyoDwcIE_o4FOaybAHgsjZJ0CJqXkPjWmM9bj8PBwZmqKNvSlkpw,527,5.1,DrMundo,0,NONE,200,Ux5gObBsJOiBxaUv47_vpdp9-tnS-J6N2_vy2pUz8fUDkmGkkCKQn9-jiBZ46_HnS_bKQXZtEMDa3g,420,5.1,Qiyana,0,SOLO,200,8VnFU_uhjZHr9gsNc24nPgoB5Rz94i8kaagXEl4R66N8RFzBEUXykOAlT3TFuAiqJHkJ37vhcvWb5Q,418,5.1,Senna,0,SUPPORT,200,HIlUaEBcn3Y2rI-lVFanqbFjlRUPGhwpGP527q6PIMeX0Ds_F1z9K6ZiFiscJU6prpF1_69j9Q0WHg,398,5.1,Velkoz,0,CARRY,200,0
0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,6.4,Mordekaiser,0,SUPPORT,100,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,LeeSin,0,SUPPORT,100,0wypXpRmUiM1rCNBfPeNl3Ff9W4LCM8Pd0LS34YXEYGXGd9Ta_9IaN_bUcY3fetGA47hmw4bV2YOkg,41,5.3,Pantheon,0,SUPPORT,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Kaisa,0,SUPPORT,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Nautilus,0,SUPPORT,100,6e7hhchZA-eQdBYLvUYDbvNYIT4g3sIlGWyNzoQ1xWh_KsMzjnKzoXoMQ-wrfX3ou8-s6KhSFtpQpQ,406,6.3,Kennen,0,SUPPORT,200,8mFKZ908qwk74KkEOW_M4JKZyClldzzOLwEjtz-IyUJ5K8JaxHUIMBNvpOJNcrz2Pgoa1dIwCIbnXQ,326,6.4,Zac,0,SUPPORT,200,5IMm8VI3nvp5qB1ju2gjCaEIiUbbtuhgMV7UBeeJcKG4LKKklOprrSeLvxKp0fG79u4G2qRKEoauyA,384,5.3,Katarina,0,SUPPORT,200,sK8KOgku5k3cKfH17H-i9R6MzQaNSBOXX4WNouY24dP3PxaxgFa1i2LPk6n67kiCINtWZAF1vXFfcg,439,5.1,Samira,0,SUPPORT,200,PIuSF7xuqDmT28LRQtuEw5LcpMZORjyEJmclt2PW53UKFwvZF7MlcgVqfhSLvSSjaOSf6y4B2dUGBA,518,6.4,Nasus,0,SUPPORT,200,0
wgKleINS5zDOa04zWcVREXIPPpvMwV3FXPxJPXUs2gi_xNjsCidVudnBEDNtXrIdV9Hk_zeQHNOeqA,410,0.0,TahmKench,0,SOLO,100,9AtIQQ0oZFVI5nEIKC-AjSIXdgA9-Er5NqBQ7g2ujbPvxhmWrBChuHxPHOVYfM6xM6Rj2gDor-pckw,386,5.2,Graves,0,NONE,100,JeCFWf2bjVAwB608dmxOkkndJt4zez7Irnli96a3QPAXzVsp72ZMLYJXI5116mHb45vqRxEWuzrbbA,343,5.2,Heimerdinger,0,DUO,100,ZQpKZkZNFHbeaq1o5_Ju6UAOcPoHIaL_yrJE_QgBJUVnFtzYOEvhhaChVsNvU632gEQrJyfmkSofsA,238,4.1,Jinx,0,DUO,100,vH791f8iZTpDqpMkqzDZCW-BzJmSUmK745h9dqcXsa0iiPi7q9kfl-0ohddGqHGMIb7GJZdwmeghrw,316,6.2,Lulu,0,SUPPORT,100,ZWewQZ5YUO8JjmDMmPvtTCQwKH7iQihOgJZotiiga-POTMVqQ2vtYl_TUq-UbgtWcQA5rsWpYPIaFQ,100,1.4,MonkeyKing,0,SOLO,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Taliyah,0,NONE,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,6.4,Ryze,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Ezreal,0,CARRY,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Morgana,0,SUPPORT,200,0
r5yY1mMY9_so36JqIexDhn5OvjFTpL0tD87tsBWvTcoOif7KB9hECz7CE9ngyWXpytcUKA23RF62Cw,207,4.3,Chogath,0,SUPPORT,100,zZClTE46sMRwurmcIG8oGvwNRdnf9FXtV5HoP9Mh-6RrBcA1aXCWiG5GNbbwOa6n4YyxBTJsJOytbA,226,4.4,Amumu,0,SUPPORT,100,3Xmh-KaWByUnZzaQu-RTvP41INVR0LbGrGgQ0NU1QbEF6U99RO68AjaabaRW0QNk_7wEzjz1qbTvLg,56,3.2,Galio,0,SUPPORT,100,eOWsK84OC3ofl0jfmw9CbIas7bTddZ0WvDXeBCzTL2G0o8shIOUPeHKDaLltCgUeNAAW0lCvgfwDfA,414,0.0,Kaisa,0,SUPPORT,100,12vUQ726UgVtz4mzCvYWs6b1MYucF0FavqBT8guy4LH5hVaBI9T1EwXptYvfeq8wJgS-ELl9IY3gdw,31,0.0,Lulu,0,SUPPORT,100,jYHjDC1WFC_1YqNldzBESxEzERwh0wZq9gE58ccUHcAFKYmdS5BYSvHS_uLp8uIzMnLN6PxjrWIV8g,72,2.1,Ornn,0,SUPPORT,200,TJo4yfG-KQGmAcRWyS-Zzmr-ilQ0M5L28lSRaE221LQxvXdNYGkDB8Q5fGacdvYSIT4LV_dIDxtQRg,495,6.4,Rammus,0,SUPPORT,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Taliyah,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Tristana,0,DUO,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Morgana,0,SUPPORT,200,1
7IVui1i1zO9mBRb5tSgdQrLTg0bvWGC_6TTorxth_vpfMkEaUlm62gtsYKMpXOTCdDONOejJPAFRmw,315,4.3,Riven,0,SOLO,100,7dZ3qodOJNCbvYBzI3GiGDpR5W7pct49LzrGGTueLd61WplLuGfcxxfRZWepRBAYzd8Q15BPTHA-4w,210,4.4,Ekko,0,NONE,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Zilean,0,SOLO,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Tristana,0,CARRY,100,hJDZvbd86RM8yfHF7uUbxN0X4ens__usBVCYKJ5PnHMCvcjDIfacuGdWrja5pNZq1jquAJTJNP1e1A,81,0.0,Rakan,0,SUPPORT,100,otvmyRtpRn9pB93lhRT9CWTZXzt19w2b9_d_msV2mWEXxQY_psVumibaNrDB7Rl_oDZDn_lLLPy6cA,251,4.3,Sett,0,NONE,200,TwIwkeOxZEf7biQ2HfGDJYylr3bWC2lcm-JcUOey1aKQ3YS__Zyla0iKl5qdIjR2Xb3nct4qVcxFRg,131,3.1,Rammus,0,NONE,200,378GclxrAVnaabP_9nHkNqB0VjQ8S4lYymrei7QPrzcMsw7-dI1XNjslL8a4ca3kr7pASPht-P5Yww,676,3.1,Akali,0,SOLO,200,A36ZuDa7Q6PT0QmeaYAbwhynGBJoh5W7qnjdn210LVyclh_kzUTLhNufCrjf022GGi_q_XEgrcJaNA,437,3.2,Kaisa,0,CARRY,200,-7y4tXoMCknspxc8lUCbjFxv_7wyVPmyG52gWCxsFiQtH0195CBABs2xpIyMWsy22IYVMN1-ireC2w,273,4.1,Neeko,0,SUPPORT,200,0
f9geIp8bHv2II0CbVSuAcQKqy6HrMOMdXOCarWKEqJ_5tmDf8tTwmrSNojyPGEk6A0uN9xwcNLCpjA,86,0.0,Sylas,0,DUO,100,TYzgAReJ-CmLSCepxzM_rij0F1_Ff9ZPwVyk0e1gqlAd0tKXni9z8WLYqQ031x9nqiMrBW5_Ff0TZQ,316,3.3,Rammus,0,NONE,100,KQJfKB911L_G4aHVI5qNhfxNvUy3hWVZr_-8UN6e0EiG0GqqTkSHgr08g8_FoYbgnJ7v3MhtrrbI0w,190,3.2,Zed,0,DUO,100,Uxif0i7iuW7wnsMzMWMWWayoWVFCW9oxqUl1-APoVVARnjBdT8QXQMTb3z6g_Mz52GFXxuFOyLOr-Q,367,4.3,Ashe,0,CARRY,100,MCDyupxce0lzcAZ9o7QdkcPtK1y-GHLnqHL9x09uYV0z5AbKHuHYC9tbkYBMC13f3oseq0xI_0KVwg,447,3.4,Sett,0,SUPPORT,100,h04BvSyC4R_juqpLO7gvaGq7ZG295seYb-BUvrks3RBOLKKqi-pmmza8setlLoZA1qlRDbqyqmnAmw,357,4.4,DrMundo,0,SOLO,200,QKoV1Rq0jac8HPmUvi5bLp3HfRQ_oRQZ8xCgTMRuOQNtaB4oyLbLVt1Xyd2aKpkHhEK1eS4-HaEqng,62,4.4,Ekko,0,NONE,200,hhpTbXuGK2HsFXOpDmeuM9lE4F_yRvrGy-IXZFQMBTgQFYqlGm4vCYYBfx3n6uc9AY3b86aMQfz3vA,193,3.4,LeeSin,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Jhin,0,CARRY,200,hJDZvbd86RM8yfHF7uUbxN0X4ens__usBVCYKJ5PnHMCvcjDIfacuGdWrja5pNZq1jquAJTJNP1e1A,81,0.0,Braum,0,SUPPORT,200,0
mTUwsFtAZQ0QppnaJhhwCuUTPeqRlc47RVWFEsb3l49cRWbPo-yDDf1Pk9wPmQ7P7Ctv6S42g3lhhw,332,5.2,Gwen,0,SOLO,100,ZIBpdYK8m-yUPGp7BHVPksdgAGdhzjq2MDwy1nYX6woiBoLYGZW8_8u9oNToKOW5p67aA5QNbcnMOA,364,5.2,Kindred,0,NONE,100,unl-ruyeaDkG-3hzhknPTDNwKn9BT98AnS18lY5ZLPCKLA6tOoTKPDVXQRmwN6e_XIaQ1-qytA2dtw,430,6.4,Katarina,0,SOLO,100,J11u3o5R4Hl1H0QjB86NU07DfgvXm80BOejslrk0D4Flk01oQpx5bTzesZbP0vN6nTyokZz5iWXNhA,263,5.4,Kaisa,0,CARRY,100,QIYiYQPTkCmna-ZoToINT87uexFBG0lIBCf9Z-9qxdvCXDOEF8Lj52RCs7_TOwMBJVHwzoTl-F1yEw,228,4.2,Nautilus,0,SUPPORT,100,bv46RXpixUNV875poVCbm2HgnMW9vLgDpql9-THSXvLg65iZIGFtjp7sgO9yTfRXjkXJ8sSMmT6_vQ,30,0.0,Nasus,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Akali,0,SOLO,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,DrMundo,0,NONE,200,fe4-5-Bu6PSxTvPgzdNqii_MGnDGSyeoTUSFrMe7rYuhZzcmklQc-lN1Rm8gxV9e00ynE1m_t2gqKw,43,5.3,Draven,0,CARRY,200,NeRASP3ww3I_BQCoZMZ0PfqeGmvxdf7o-BsKeBdrae2FwR0mL57LA6izRfO9QFE93PXYGl-8CmPj5g,34,4.4,Senna,0,SUPPORT,200,0
HO-8k9dCVmYdG7lt7cyw-AkcPMYQc6HSCga_xtLDvULAd7scz9T14QwUNKugPlT8Q-Cg1Tl6aQjltA,37,3.1,Teemo,0,SUPPORT,100,NyxIhQN9tEWH_h58Ibz6hl8IAK6mbb_qrsfLa-GDZMraVnmTWgOgdoXFfbMhFJcp6-nBKVABsqtrFQ,441,5.3,Kayn,0,SUPPORT,100,SYkZUCTGoxVhZ95QEnDRAMI298Pp381Tm-8w4O-z3a0xmRT_sieBgMQfZCV_jdnR32eoH5RT4XQibw,247,4.1,Anivia,0,SUPPORT,100,YU5uUByTC7QPixrSPV0ZIPXczsdE19oo8_uT3Hh5rw14FKNixeQ6-S7nc6toz1aEdHXD-dRy99ipBw,75,4.3,MissFortune,0,SUPPORT,100,gAsSCZ85zpKlvB1LwvnDD1XrLDp_klu0K6rPFH1hecAPTzKYJzv83pq5xivwy4RQrVKY7UDHyDTYWg,47,0.0,Lulu,0,SUPPORT,100,4Rvis_6ov4Y9mtUfmJoSWVyUFpTpjobmhAk4Z9rKCYTzYvCu6hiyxy9oJTWPH3mKHF0CNLqbjTWqXg,30,0.0,Jayce,0,SUPPORT,200,sgMZ9q-jqhMJLPqL-6ARduPXvzoTNZ9zitGEG3GBq5UfPW4ycLKO7KB28h_QHMP4beQ4q4IGDguEOg,32,3.2,Shaco,0,SUPPORT,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Zilean,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Kalista,0,DUO,200,uOsqvhF_aEdJFcxDEAFG5NK9J71R6QMXK2hybFdnEp-WmkRKLAF2iE5BVPRSY2zWizBZoiMi_ylmsg,444,4.3,Nautilus,0,SUPPORT,200,1
S90Ih2R6dFfm0MJZER84O-6n9wZyOLH7OZGFwGzbNrPUcI6G-4uzdpqqGO-I14GniiLy1l-7aVI29g,71,5.2,Taric,0,DUO,100,VbI6lGym1TIWDeSzFnJakd90O90wFND4KKy-CMztVaHua0eJCPjE-7kfWBS8n_dWB4uJTtpmodFGlQ,211,5.3,MasterYi,0,DUO,100,uOsqvhF_aEdJFcxDEAFG5NK9J71R6QMXK2hybFdnEp-WmkRKLAF2iE5BVPRSY2zWizBZoiMi_ylmsg,444,4.3,Orianna,0,DUO,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Caitlyn,0,DUO,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Braum,0,DUO,100,B7Ry8LBRekSaYzhWGe8r4Dbkd2AVXG0bHvG0YWa0ytRTzuurlpJU2c9Xt5yhnK4IGUSznK8zfCsTlw,203,3.2,Quinn,0,DUO,200,Nb_CsgQe3_iacNFlmAvKdIg5OM07J5eqmVKm6qanCqtOq5QMFl8mA_-LSHwaElAtypCCZzTIUe-SYA,258,4.1,Nunu,0,DUO,200,hvjP5nlfFWBdsxO8aXJhJ-c0uor50oGPSRSoWVz2VksGlay_939GuIVYKhfQWvRY4OPRFEnB10GRiA,160,4.1,Anivia,0,DUO,200,GzC9RP9_1Mf6Q31j_b3jgCEV1vFR_ljynkjEnf5qt9QDzyGmkTTLvXC6tk2OhlRVrIy-b8PczXZPug,221,5.2,Xayah,0,DUO,200,w2ixDPaL3eruaJ5U1Y4UILPzZ8drMO7CA-3q5tkMtM_GB2biX_y5RILjud4tWBA248G0eoXxt8huvg,380,5.2,Rakan,0,DUO,200,1
anJtRtOc4raBy5vKneQtQTOwi8zCYAhwbxxR60CvtX3ip0ChT57Qf1fbs09gIWGv-LPiH2CNadPwZw,230,6.4,Malphite,0,SOLO,100,d2CUaGDAtWlQeuMDywxKTyL7FONGuplp9lFxQs1m56F8QU1phdJw5t-cIIGN7CsNllgFAUyYJ3wrpg,334,6.3,Vi,0,NONE,100,uOsqvhF_aEdJFcxDEAFG5NK9J71R6QMXK2hybFdnEp-WmkRKLAF2iE5BVPRSY2zWizBZoiMi_ylmsg,444,3.2,Pyke,0,SOLO,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Jhin,0,CARRY,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Morgana,0,SUPPORT,100,OShZDseddX__IhM_RWIlWxeQZge3-b4g1PuCFI22NryCjI68GjmgQ2bd_r8KFizrZjDQKX5AO4w5gQ,315,7.1,Kennen,0,SOLO,200,B9L_vXtVqnxsSBwX_slMGfX3PBLdYwb8JZfSW38uPsLsLOx_D_Nvc9mYETpmS9ThFWixL76jOR7J0A,377,6.1,Shaco,0,NONE,200,8s0MRlZDenH1im7RqIDh4s_8MQ1q65m4xAOqaEmGl4MeH43czB_UKUAAAFyDPZU9ecmx6ZsvoFSmyg,301,5.2,Jayce,0,SOLO,200,1RaTwBXGETH2W22t-pHufIm_K6jkXwbB3vKOZ0g18JumG_kIQjtrsXU7Sh2dIcWfZ3vj_9kkPTWAIA,504,4.2,Kaisa,0,CARRY,200,efQdZK9HUQPIqpY_dFkN-RAZI9y0SfVxiXW0ZruliLQX3660CTNPV2sSEqzSj_MHxPObgRNzUaOsjA,149,5.4,Brand,0,SUPPORT,200,0
